SongNumber,Title,ArtistID,Year, Hotness,Duration,Tempo,AlbumID
8349,Shy Boy (1999 Digital Remaster),ARB3YS71187FB4E54E,0,0.215080319,146.57261,127.188,24732
8350,Henrys Death,AR035N21187FB3938E,2005,0.327736683,214.54322,150.082,64190
8351,Your Love,AR78ZID1187B9B31ED,0,-1,246.02077,162.009,246079
8352,Nana,AR3AIEI1187B992D8D,0,-1,109.37424,109.257,279150
8353,Eres Tu,AR1N6N61187FB4E25E,0,0.27354544,198.5824,142.198,388277
8354,Give It All You Got,ARCQQ3S1187B9A6D98,0,0,243.06893,201.532,521730
8355,Back On My New S*** (feat. Tre Williams),ARYGXKQ11E2835CE3B,0,0.240040556,229.14567,98.299,822031
8356,Ducktails - Moon,ARROLGK1187FB5738D,0,0.514298331,99.00363,184.283,547353
8357,The Way Love Is,AR19JS91187B98CB66,1995,0.334706549,338.36363,150.014,621397
8358,Mallorca_ Op.202 - transcr. Marc Switzer,ARYR56R1187FB3DEEE,0,-1,397.06077,132.053,144485
8359,Never My Love,ARH3TXI1187FB3A486,1994,0,251.29751,79.744,489541
8360,Akhm Nakon,ARYLQVR11F50C4EFC2,0,-1,339.06893,174.108,554475
8361,You Lasses and Lads,ARODOO01187FB44F4A,0,-1,201.50812,69.489,507551
8362,You Left Me,ARIRCA31187FB58E84,2008,0.84967867,209.00526,130.031,274369
8363,Keep It Going Louder (Tom Stephan Harder Mix),ARC39PE1187B9B2C01,0,0.215080319,352.02567,127.873,673446
8364,February Song [Live],ARGVJPK1187B9909EA,2008,0.439202489,311.14404,140,228741
8365,Million Teardrops,ARNE16X1187B9B2DEE,0,0.270775999,216.45016,83.712,16762
8366,You Should Be Free,ARRC2JF1187B9B6A93,0,0,93.09995,85.774,314721
8367,2HB (1999 Digital Remaster),ARIZODP1187B9AD272,1976,-1,194.61179,149.435,29030
8368,Steppin' Out Tonight,ARV38Z81187B98E608,0,-1,164.54485,97.243,424048
8369,Don't Cha Know,ARCLLH11187FB48DE0,1994,-1,260.72771,128.713,282241
8370,Take Her Out,ARSW5F51187FB4CFC9,2009,0.692961319,239.35955,96.941,583091
8371,Happy Valentine's,ARQEPTZ1187FB4CD36,0,0.334706549,202.26567,90.681,509820
8372,'57 Chevrolet,AR0RCMP1187FB3F427,1990,-1,173.68771,185.583,747564
8373,The Battle Of New Orleans,ARTBFV61187FB3C250,1959,-1,148.79302,179.311,792359
8374,Lover In Demand,ARJFOC01187FB413A5,2000,0,105.35138,112.053,440144
8375,Speed Of Sound (Emergency Broadcast Album Version),ARCCRTI11F4C845308,0,0.261733308,184.68526,104.52,484159
8376,Evergreen,ARALEAC1187B9902A8,2002,0.43965466,266.03057,129.909,311115
8377,Transamazonia (Deep Dish No Doze Mix),ARK8EHO1187B9B71D1,1995,0.265861049,600.37179,83.497,358013
8378,Italian Concerto in F_ BWV 971 - Allegro,ARG5OIV1187B99329D,0,0.205174901,282.3571,179.803,160831
8379,Unbreak My Heart,ARCEEC91187B9AC4FB,2008,0.460484845,267.25832,109.991,192588
8380,Wailing Sounds,ARNPPTH1187B9AD429,2004,0.499445835,157.02159,184.456,499661
8381,Tuscan Chica,ARWJEOP1187B996538,2007,0.609043943,462.07955,101.006,230740
8382,Rebel Music,ARRJ3UC1187FB579D7,2003,0.439202489,237.50485,196.04,299387
8383,God Bird Change,ARVJVFF1187B9B40D6,1982,0.471578248,231.00036,141.508,455837
8384,Spent,AR5T4YC1187FB5915E,2001,0.559472776,204.79955,104.972,22404
8385,It's All Understood,ARC8CQZ1187B98DECA,2000,-1,215.87546,131.4,25431
8386,The Sun is here for you,ARGAWJY11F50C50904,0,0,278.83057,90.556,346342
8387,Cabaret,AROJVWY1187B9A826C,2007,0,173.13914,121.797,409210
8388,Al maestro,ARMHR011187B9A62B5,0,0.460484845,306.31138,107.021,440388
8389,Venti scudi,AR4B1LP1187FB55C83,0,-1,497.89342,60.856,265271
8390,The Ball,AR71A931187B99CDD9,2004,-1,69.642,93.104,64170
8391,All That's Left,ARIMZQZ1187B9AD541,2003,0.896789016,201.58649,182.977,26357
8392,The Song Is You,ARFTMGO1187B9A777A,0,-1,143.67302,107.405,708314
8393,Idnnitkhtr,AR2F0FX1187B9A9ECE,2004,0.523003703,128.33914,121.549,505071
8394,Looking Back,ARJ9DSA1187B990E00,1997,0.655250822,157.20444,131.198,279851
8395,Golden Touch (LP Version),ARNSTES1187FB4FC9B,1988,0,242.6771,151.255,614873
8396,I Heard It Throught The Grapevine,ARLH4CH11C8A4173EC,0,-1,610.01098,123.261,537516
8397,Rock The House (Radio Edit),ARAXU5Z1187B98FECD,2001,0.647653855,183.53587,171.924,598
8398,Bystander (Album Version),ARXHWL31187FB476F4,2001,0.697480929,362.34404,145.717,176415
8399,Old Man Rocking Chair,AR039B11187B9B30D0,2004,0.292114972,132.64934,67.458,507157
8400,Need To Belong To Someone,ARCT5P61187FB3D950,1972,0.304169503,236.69506,90.089,34609
8401,I Can't Stand It,ARBYFR71187B99A2A4,2005,0,144.74404,111.852,374100
8402,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,ARJ8YLL1187FB3CA93,0,0,1610.00444,47.891,527753
8403,One Little Baby,ARA2GMZ1187B98CB13,0,0,232.28036,117.492,823358
8404,Bonnie Mae,AR7AE0Q1187B9AE30E,0,0.447784051,232.56771,140.09,599669
8405,Light,AR3L4P91187FB42189,0,-1,160.73098,120.366,177238
8406,Les Femmes Des Autres,AR3QRJ91187B98E4C2,1969,0.215080319,189.85751,122.826,280528
8407,Times Square,AR49REC1187B9AFDF4,0,0.237380991,46.00118,118.183,255677
8408,Macarena,AR0OTEX1187FB3600D,1993,-1,251.21914,206.376,633866
8409,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),ARB0WNP1187B9AC4AB,2005,-1,234.05669,111.253,114401
8410,Conker The King,AROYTOV1187FB4C7F8,2005,0.299877488,131.65669,0,317438
8411,Why Can't You Be Mine,ARHRKTK1187B99E1D5,1958,-1,120.76363,180.054,604354
8412,TRUE,ARZVTZN1187FB579D4,2000,0,151.58812,91.632,297291
8413,Sailing To The Edge Of The Earth,ARJG34V1187FB3AC14,2006,0.576399981,130.45506,66.275,230207
8414,Butts n Stuff,ARBGVEC1272BA8350B,0,-1,193.72363,89.093,733120
8415,Street Vibe,AR0LVFQ1187B9A84E0,0,0,294.76526,84.623,150501
8416,As The Terror Dances Your Way,ARTAIYM11F50C4E159,0,-1,242.02404,114.95,192665
8417,Believe,AR1W3MA1187B99E6D8,0,0.263254973,191.7122,149.682,548422
8418,Can You Hear Me,ARDCFNZ1187FB3DDB0,2008,-1,234.81424,119.969,350598
8419,Like A Dog,ARDGPFY1187B9A371B,1999,-1,213.62893,93.317,28021
8420,Saturday Love,ARCEEC91187B9AC4FB,2008,0.741621754,301.45261,117.949,192588
8421,How Can I,ARL5BEN1187B98E4D9,2003,0.564476146,240.48281,160.655,704924
8422,I'll Be Better,ARRUGT71187B98F222,0,-1,260.98893,131.981,694867
8423,Sweetest Maleficia (Album Version),ARF0W6Z1187B9AC325,0,0.609608465,358.37342,160.102,327279
8424,Easy To Lose Hope,ARWQ3W11187FB3F35E,0,0.257597401,353.04444,91.973,411583
8425,Jarabe De Pico,ARXTM8U1187B99F200,0,0.251874625,202.34404,101.438,536523
8426,Etre Le Premier,AR7GOK91187FB455F5,0,-1,237.50485,126,284277
8427,Road-Age at the Farmers Market,ARJJVXV11F50C4EF76,0,0,172.48608,127.151,538236
8428,L'antillais Donne,ARL6F541187B9ADC0C,0,0,261.74649,114.786,425923
8429,Dayz Of Our Livez,ARIIXHS11F50C48D0D,0,-1,228.51873,90.216,191878
8430,It Ain't The Meat It's The Motion,ARGJ0911187FB4613F,1974,0.636287224,180.87138,137.549,776016
8431,Inner Chamber,ARFEV5S1187B99F2EA,0,-1,233.45587,134.496,250871
8432,La Fluta Magica,ARBVUUG11F50C48750,0,-1,118.85669,121.423,761403
8433,Hymne A L'Amour,AR2L2GV11C8A42C818,0,-1,285.41342,182.261,312987
8434,Aho,AR90Z4C1187B98A260,0,0,288.62649,92.979,768659
8435,Problems,AR3752L1187FB4B67E,0,-1,135.00036,156.645,192891
8436,I've Got The World On A String,AR137UW1187B98CCBA,0,-1,231.94077,108.998,556943
8437,Performance (Remastered),ARPATQ21187B9ACAFC,1988,0,243.25179,109.205,186364
8438,Rockin' At Midnight,AR6KK741187B98C9E9,0,0.265861049,163.83955,157.875,747166
8439,Know Thyself,ARROUEA1187FB4AA0F,0,0,207.28118,137.903,481809
8440,Que Viva El Amor,ARHFEBO11F50C4825A,0,-1,122.06975,45.683,83312
8441,The Last Song,ARCOAFH1269FCCF4AB,0,0.327736683,202.00444,85.762,668922
8442,Tocame,AR4O3MM1187FB3DF77,2008,-1,243.61751,136.7,413889
8443,Anya,AR0PUK71187B9AC3C0,1977,0.548842618,201.45587,76.738,406415
8444,Grandma (Screwed & Chopped Version),AREBBGV1187FB523D2,0,0,364.77342,142.729,138176
8445,Fairytale Land,AR3KXHI1187FB3A8BF,0,0.460484845,65.82812,120.206,315020
8446,Heart it Races (Yacht's I Should Coco Mix),ARIW1BH1187FB4C94A,0,0.589438878,279.90159,220.181,467245
8447,Crawlspace,ARLHO5Z1187FB4C861,2004,-1,173.60934,108.013,21631
8448,Juno,AR0NS5Z1187B99AF79,2001,-1,735.60771,161.919,718276
8449,Jolie Blon's Gone,ARHCHE61187B9AB217,2005,-1,177.78893,89.803,219484
8450,En mis besos,ARAIJG51187B9B97A4,2001,0.460484845,215.2224,98.185,111654
8451,Centopֳ©ia,AR1PQYO1187B98BEC9,0,-1,110.78485,106.783,556530
8452,Dixiֳ¨me Commandement,ARWJHW61187B98FA8E,0,0,379.08853,123.157,680738
8453,1969,ARLR9U31187B9A71AD,1969,-1,220.78649,231.089,702618
8454,Its Raining,ARE13NK1187FB4CF92,0,0,229.92934,118.657,195832
8455,Bewitched_ Bothered & Bewildered,ARH6S8I1187B9893FB,0,-1,213.13261,72.777,434990
8456,Stumble,ARR6LWJ1187FB44C8B,1982,0.575103501,340.11383,153.833,1156
8457,Taking Over,ARJRRJZ11F50C47E95,0,-1,254.58893,86.612,804501
8458,Till We Ain't Strangers Anymore,ARDVZTE1187FB5A0A1,2008,-1,318.09261,141.223,241148
8459,Reels: Old Joes / the Cliffs of Moher / the clips of mohair / the slightly less-well-informed maid,ARDGFTD11F4C83C209,0,-1,261.85098,121.733,261440
8460,Die Slow,AR6GR981187FB5184A,2009,0.589015659,64.65261,157.696,598477
8461,El Hombre De La Valija (Rock),AR70C8A1187B99B56D,0,-1,418.45506,132.636,511983
8462,Please No More,ARZDYBC1187B9A3142,0,0,287.11138,139.469,250402
8463,Armando,AR2XH7R1187B998D30,0,0.229144104,150.80444,170.732,141886
8464,Death Or Glory,AR13CXU1187B9AD30A,1979,-1,227.57832,141.004,391849
8465,Skit #2 (Kanye West/Late Registration),ARRH63Y1187FB47783,2005,-1,31.37261,60.276,15270
8466,Drum Machine Joy,ARBOG0H1187B99F775,1995,-1,215.24853,171.693,22451
8467,Walking The Cow (Hi How Are You),AR6CLFP1187B9ACB94,0,-1,214.49098,95.385,546441
8468,The Wreckage Intro (Album Version),ARL43EQ1187FB4D5EC,2008,-1,23.87546,98.388,275475
8469,Queen Of The Hours (2001 Digital Remaster),AR1CB5G1187B9AFB8E,0,-1,205.40036,154.244,756
8470,I'm Just A Girl,ARHB1961187B9B1732,0,0.246575953,177.21424,163.921,529656
8471,Prijateljica,ARWDDAE11F4C844B57,0,-1,194.71628,87.006,116845
8472,Phantoms In The Mirror,ARTSGR41187B9912C6,1992,0.604205276,276.71465,116.815,98257
8473,Encouraged,ARQZRQ11187B9A5918,0,0.261569312,301.26975,89.607,296908
8474,Flat Earth Society (Album Version),AR46CAD1187FB4D84B,1995,0.671871231,141.19138,161.071,204348
8475,Etre Une Femme,ARO9XCZ1187B99C255,2003,0.459724988,201.22077,81.689,309090
8476,Never Tell,ARNI9J91187B9ACFCD,0,0.386477291,172.93016,99.752,700848
8477,Passin' Me By,AR82DJK1187B991107,1993,-1,303.46404,69.573,83579
8478,Chasing Monsters,AR1Y2PT1187FB5B9CE,0,0.437036204,270.31465,147.932,463518
8479,Night Beat,ARBE5BJ1187B98BCFD,0,0,140.19873,65.019,257266
8480,SPONT.AN,ARDEDYX124549A41AF,0,-1,241.44934,92.974,126959
8481,Policias Y Ladrones,ARVFDXZ1241B9C8865,0,-1,190.37995,125.802,823599
8482,But You Are,AR1SFKQ1187B98AF13,0,0,207.20281,119.057,714363
8483,English House,ARO2U2Q119B86692A8,2008,-1,281.18159,196.022,265343
8484,Mֳ©dium,AR189B91187B9B8D9C,2006,0.56101941,333.19138,196.429,518086
8485,Angeles,ARWRMEN11F50C4BD18,0,-1,175.82975,118.454,755860
8486,Hot Rod Lincoln,AR0CDSK1187FB52ED6,1988,0.549395783,399.04608,123.401,747512
8487,My Tribute (to God Be The Glory),AR8I87E1187FB57E2E,0,-1,272.79628,107.371,795318
8488,Pretty Smiles & Shattered Teeth,AR9Q3LP1187FB3D647,0,0.437036204,278.96118,175.781,223396
8489,Kill Miss America (Album Version),ARKT5SH1187B9AE8BF,2002,0.640779216,147.51302,195.317,112144
8490,Pa'lla pa'ca,ARLCGW21187B9929EE,0,-1,233.84771,91.479,684333
8491,2 Glocks,ARUZRFN1187B98AC05,2000,-1,266.05669,187.958,310248
8492,Zavelow House (Album Version),ARPGYM11187FB4B1E1,1999,0.219528822,221.77914,133.125,762480
8493,Gold Flames Of Angels,ARNI8K81187FB423C7,2004,0,190.79791,140.052,65559
8494,Like A Star,ARY1K701187B9A43A9,0,0.427446571,309.39383,105.882,637620
8495,Wanderlust,ARKLA8V1187B999B68,2007,-1,269.71383,162.019,223562
8496,Country Girl,ARF9BNW1187FB3F54B,0,-1,187.53261,87.192,293790
8497,The Murder Prologue,AROY6XW1187B991121,2007,0.518340538,69.90322,169.654,310447
8498,C.C. Ryder,AR6HAZT1187FB4A3AA,0,-1,365.71383,110.924,94278
8499,Ride On The Rhythm,ARGCFSQ122988F7D0B,0,-1,370.49424,123.69,375380
8500,I.B.S. (Amended Album Version),ARMB95F1187B9B5B93,2006,-1,212.79302,189.294,119748
8501,Ay ! Mi Sombrero,ARQC4R31187B9A0D88,0,-1,122.72281,122.13,158319
8502,Moscow Nights,ARGHV4C1187B995847,0,0,160.26077,85.538,302077
8503,Love Divine_ All Love Excelling,AR6HEHH1187B9985F9,0,-1,138.03057,53.713,738718
8504,Prelude (Learing To Trust Album Version),ARU2JAB1187FB50C72,0,0,34.08934,129.953,64571
8505,Execution,AR1J7881187B9959D8,2005,0.746441979,283.48036,160.589,480397
8506,Red is the Rose,AR5J8N51187FB54ED9,0,-1,194.66404,35.604,446429
8507,Lonesome Road,ARRM70G1187B9A7F64,1997,0.510996648,294.76526,92.32,367177
8508,Electrasonic V,ARL3VGT1187FB40E8E,1990,0.327736683,137.06404,118.776,512225
8509,Shades Of Love,AR7CCS31187B98C531,0,0.427446571,336.66567,138.021,323874
8510,Finally (Album Version),ARLWR721187B9A03C9,0,0.369653435,228.85832,118.198,766272
8511,Que Vas A Hacer?,ARBNXYA1187FB51C50,2004,0.471578248,199.47057,91.988,12180
8512,Slow Down,ARD2F1Z1187FB3D27E,0,0,201.97832,90.59,724914
8513,36 Grad (Paul van Dyk's Vandit Clubmix),ARNJVSL1187B99AFD4,0,-1,449.38404,134.033,105923
8514,Born To Run,AR6UVLC1187B9B4D4C,1995,-1,301.21751,131.568,27598
8515,This is My Year,ARAVWPR1187FB4736D,0,-1,256.83546,170.029,480428
8516,Soleariyas,ARLCGW21187B9929EE,0,0,338.96444,110.361,753955
8517,Il a suffit d'une chanson d'amour,AR7GYNZ1187FB44803,0,-1,163.5522,139.315,560989
8518,Gamilia Patinada,ARDRQOR11F4C844DA4,0,-1,141.34812,154.099,182924
8519,I'm So Bored With The U.S.A.,AR13CXU1187B9AD30A,1977,-1,140.77342,203.944,383964
8520,Mi Ni Yu Wo,ARISRD71187FB57AE8,0,-1,239.41179,147.97,153897
8521,If Money Talks,ARWIN9D1187B98E544,1985,0.372530039,154.8273,175.945,233801
8522,Yi Ji Ji Zhong,ARW74FW1187FB554AD,0,-1,200.41098,84.977,154124
8523,Good Girl Gone Bad,ARKU3Z61187FB51DCA,2007,0.705148005,213.26322,94.987,265313
8524,Hard To Admit,ARCW5RB1187FB4383F,0,0,142.21016,125.217,482038
8525,I Must Tell Somebody,ARBHPBX1187FB47102,0,-1,219.48036,129.956,229583
8526,Laurie And Martin,ARJRF841187B9B7F9A,0,-1,51.48689,64.798,233969
8527,Shine For Jesus,AR6TD9K1187B9A207D,0,0.212045405,116.45342,97.519,373701
8528,Rollin' and Tumblin',AR7TTS41187B9B42D3,2001,-1,196.88444,107.601,815268
8529,He's Waitin',AR7XU1L1187B98D481,0,0.265861049,178.96444,156.616,515079
8530,Evening Prayer,AR7CCCC1187FB578FF,1959,0,148.06159,95.389,348099
8531,Sweet Lover Hangover,ARV91AY1187FB52E52,1996,-1,311.19628,97.036,189887
8532,Gay Ranchero,AR9XPQF1187FB5A693,1967,-1,147.33016,124.508,684352
8533,Thank You For Calling,ARI88U61187FB41C60,0,-1,133.56363,78.902,663692
8534,Sample Track 11,ARLLANI1187FB5116F,0,-1,187.16689,114.169,462645
8535,Christina The Astonishing (2010 Digital Remaster),ARODBRG1187FB3FD99,0,0.38293509,290.95138,109.857,776437
8536,Hello,ARNHMFD1187FB3B3F6,2000,0.345802234,232.14975,184.15,32915
8537,Ja Soc Aqui,ARH72941187B989591,0,-1,274.85995,178.471,88435
8538,Nada De Ti,ARPCEWC11F4C83EEA7,1973,-1,392.85506,127.749,248450
8539,Everything Good (Everything Good Version),AREAEX91187B98DC01,0,-1,200.14975,122.015,163975
8540,Puzzle of Hearts,ARODFDS1187FB57348,2006,0.215080319,322.11546,103.177,37637
8541,Sweetest Goodbye,ARF5M7Q1187FB501E8,2002,-1,270.70649,164.049,81735
8542,Aunque Maֳ±ana No Estes,ARJRQL51187FB541AB,1982,0,182.41261,99.352,159972
8543,Vodne stocne,AREUYDJ1187B9BA040,0,-1,252.57751,156.107,189605
8544,Did Ya Say That,ART7R7N1187B9B999C,2002,0.558037047,237.34812,104.013,23366
8545,Streets On Fire,AR5OH1V1187FB574C3,0,0,229.61587,101.139,78341
8546,After One Quarter Of A Revolution,ARCP94M1187B9B0F56,2009,0.656917227,124.13342,114.638,591825
8547,Doctrines,ARQIB731187FB3BE17,0,-1,496.1171,95.234,708309
8548,Peter Pan (j'veux pas ֳ×tre jeune) [feat. Les Pistons Flingueurs],AR9696A1187FB550A1,0,-1,178.15465,143.061,785330
8549,Butterflies,AR1518Q1187B98A906,0,-1,212.32281,119.991,78684
8550,The Key,ARQY95Q1187FB3E53A,2010,0.249037269,232.6722,121.983,775336
8551,Dog Tagged,AR6HFW21187B9A8922,2008,0.498354612,57.18159,138.207,607832
8552,Wagoner's Lad,ARY4M3J1187B9AC94C,0,0.503381236,225.14893,158.429,619582
8553,Baby Momma (Chopped & Screwed Version),AR38I491187B9B2F2D,0,-1,354.16771,130.103,119958
8554,Games That Lovers Play,AR1JD6E1187FB5696C,1967,-1,260.12689,167.832,47189
8555,5 Foot 1,AR5OH2Z1187B9A46A9,1990,-1,300.77342,87.679,519489
8556,Fang Bu Sheng Fang,ARA8DDQ1187B9AE3A0,0,-1,275.59138,72.882,337167
8557,Guajira Y Ven,ARPVMJZ1187FB48D2D,2001,-1,250.06975,128.444,265899
8558,born again,ARUJTBL1241B9C9BB7,0,-1,154.01751,127.985,314401
8559,What a Friend We Have in Jesus,AR21JV01187B999138,0,-1,402.96444,117.858,76788
8560,Love Goes Down (Part Deux),ARVO6RD1187FB403CA,0,-1,217.88689,168.027,270237
8561,Sally Can't Dance,ARO5T1P1187B9AC680,1974,-1,211.66975,154.038,299049
8562,Nothing To You,ARYG6CU1187FB3852B,2003,0.460541281,202.10893,140.017,27233
8563,Lero Do Bolero,ARV6QHT1187FB5537A,2001,0,188.65587,110.411,708568
8564,Peigin is Peadar,AR5J8N51187FB54ED9,0,-1,147.43465,102.649,620654
8565,World Wind,ARRGJY81187B9B2878,0,-1,231.81016,180.253,231115
8566,Take Five - Live,ARJZQ321187FB5AAA1,0,-1,173.89669,176.121,372663
8567,Sam und Bo_ N.E.O.,ARB0WNP1187B9AC4AB,2005,0.430160637,247.01342,114.072,114401
8568,Kindhearted Woman Blues,AR63RWN1187FB3E89A,1998,0,162.45506,99.701,369461
8569,Gun Shot,ARCGJ6U1187FB4D01F,0,-1,175.20281,125.228,463665
8570,Dying To Stay,ARHG53Q1187B9ACBFC,0,0.454192988,310.72608,111.67,225156
8571,"Beneath The Valley Of The Underdog (Album Version + Hidden Track Talkin' Randy Tate's..."")""",ARGBR4I1187B99D073,1998,0.514753324,519.13098,131.642,622804
8572,Watchie Watchie,ARB78VW1187B98F81C,0,-1,211.66975,168.121,186271
8573,Superman,AR2VJMU1187B9947AF,1999,-1,149.62893,202.358,651040
8574,Fly Again (The Scumfrog Radio Edit),ARUME5Q1187B9B1AA7,0,0.268010316,239.80363,131.909,776027
8575,The Everclear Song,AREN1A11187FB527EF,1998,0.653811413,239.20281,115.304,650589
8576,Streamline,AR9C8IE1187B9ACC99,2001,0.734555268,217.59955,130.867,402958
8577,El Chico Del Apartamento 512,AROF4LP1187FB41C51,0,-1,207.93424,101.947,25407
8578,One More Night,AR9W3X91187FB3994C,1985,0.82347923,285.98812,136.32,40839
8579,Desperados,ARPBTRI1187FB52457,0,0.372530039,264.09751,74.697,230648
8580,Bang,ARFQ7RR1187FB3CC0A,2001,0.579728749,263.31383,87.327,31500
8581,Cumha Eoghain Rua Ui Neill (Lament For Owen Roe),ARPXDY61187B9AD0A8,0,-1,249.5473,96.683,382425
8582,Todas Las Cosas Que Ella Me Diֳ³,ARL3VGT1187FB40E8E,0,0.407233015,219.68934,161.176,509702
8583,Going Back To New Orleans,ARYFXQ21187FB4DAEF,2001,-1,282.20036,198.855,459869
8584,Coyotes (Album Version),ARML3X41187FB35F2E,0,0.356201916,218.22649,133.3,241960
8585,No Se Lo Que Me Da,ARYN8YT1187FB38396,0,0,159.08526,115.616,747113
8586,Ice Cream Man,ARDZRMF122988F7633,2007,0.391102505,210.31138,141.872,515003
8587,She Blinded Me With Science,ARMG34A1187FB548A8,1982,-1,223.45098,128.646,1382
8588,Rock Me Baby,ARRT66G1187FB3DDF9,0,0.334706549,304.50893,102.785,197988
8589,Freak it all Night,ARLOIDN1187B9B060D,2009,-1,237.08689,146.976,598642
8590,Bill Lynch,ARV21JS1187B99E516,0,-1,446.37995,145.333,72563
8591,Watching You,ARN03F71187FB4E3F4,2006,0.771163322,232.28036,117.495,68828
8592,What's He Doin' In My World,AR14CJ91187FB3A994,1967,-1,128.96608,102.151,295719
8593,La Riviֳ¨re De Ton Dos,ARYDFJA1241B9CBFF2,0,-1,115.51302,91.302,368974
8594,Seven Days Too Long,AR8CT8U1187FB4D803,1980,0.544750913,157.75302,151.123,869
8595,Coleman's No. 1 / Ton Double Fisel / Kiely Cotter's / How We Spent the Christmas,AR3ZV061187FB3C821,2008,-1,251.92444,170.61,448017
8596,Speaker Problems,ARMX5R91187B991E20,0,-1,27.16689,131.525,577452
8597,Chain (Album Version),AR81BPV1187B9AED0E,2003,0.643470577,223.37261,137.614,38725
8598,Hiekkaa (polvere),ARVJSJY1250940FA2B,0,-1,224.46975,116.298,218027
8599,Let's Roll (Take 1),AR58SJE1187B9A8E4C,1991,0,169.22077,150.59,567051
8600,Satellite Of Love (Album Version),ARIVB351187B9B485E,0,0.273689667,223.05914,151.741,673082
8601,For Anything,ARZFRQM1187B9A9772,1996,0,179.93098,102.006,608786
8602,Zig-Zag Walk,ARJVTRE1187B9959C0,1983,0.334706549,208.66567,132.159,62348
8603,Mopao,ARDNW1B1187FB4ABBB,2003,0.386790177,274.25914,167.677,253942
8604,Peanuts (The Peanut Vendor),ARIWQYF11F4C8427FF,0,0.439202489,294.55628,93.373,509856
8605,Go Baby (feat GemStones) (Explicit Album Version),ARPFHN61187FB575F6,0,0.648463145,216.60689,200.114,186934
8606,Cuento De La Buena Pipa,AR9G2A41187B99951A,2003,0.375984302,217.62567,115.584,460503
8607,Angry Young Men (LP Version),AREVQ7D1187FB4371B,0,0,215.2224,137.113,20133
8608,Anytime You Need A Friend,ARKSZW81187B9B695D,1993,-1,652.40771,121.884,290264
8609,Broderskapets ring,ARLSF8H1187B9A76B0,1996,0.649119544,331.04934,90.438,145265
8610,Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental),ARNWZ1N1187B9B71BA,2004,0.502449624,384.70485,118.241,132634
8611,Completeness,ARR2BHS1187B9B8FA7,1970,-1,212.13995,109.474,572106
8612,"Perk trip - sleeping in tubes""",ARWLUAI11F4C840637,0,-1,486.42567,58.47,608534
8613,Dasotmori Live,ARYUHNV1187FB482AF,0,0,136.30649,122.148,202999
8614,The Wickedness,ARCCK7B1187B994F9D,0,-1,517.56363,147,769881
8615,Right here Waiting,ARCF2WB1187FB54132,0,-1,397.26975,140.026,125853
8616,God Is The Answer (Footprints In The Sand Album Version),ARF3XJD1187FB38DE0,0,-1,99.10812,108.895,214868
8617,Si Lu,AR126G61187B9B88A6,0,-1,225.77587,111.28,551104
8618,Baby Boy [feat. Beyonce],AR65K7A1187FB4DAA4,0,0.569049035,245.34159,91.099,16901
